puzzle_id,fen,key_moves,mate_in,rating,solution
J8RZW,3Q4/8/kr5p/2pP1pp1/8/2PPB3/P4PPP/6K1 b - - 0 31,b6b1,2,400,b6b1 e3c1 b1c1
vkgUt,r5R1/ppQ1R3/5k2/5p2/4q3/8/PPP5/1K6 b - - 0 36,e4h1,3,1538,e4h1 g8g1 h1g1 e7e1 g1e1
y6MgC,4q1k1/2pQ1ppp/8/3p4/3P1P2/5N2/Pr1r1PPP/R5K1 w - - 0 20,d7e8,1,402,d7e8
O8nVk,r4rk1/4pp2/p5N1/1p4P1/8/2bB4/P4P2/2K4R w - - 0 26,g6e7,2,1477,g6e7 g8g7 h1h7
86Axv,4rrk1/1p4pp/p1b5/P2p4/3P1N2/1Q6/1P1p1PPP/3R2K1 b - - 0 27,e8e1,2,1160,e8e1 d1e1 d2e1q
dcr4h,7k/pp2R1p1/2p2rB1/8/3r2p1/P7/1P3PK1/8 w - - 0 29,e7e8,2,400,e7e8 f6f8 e8f8
zqNcC,5Q2/8/kp1Np1p1/3pPn1p/q2P4/6P1/n4PKP/8 w - - 4 57,f8a8,1,1094,f8a8
R8zSz,8/R4pkp/3p2p1/2p1b3/4PN2/5P2/1r3qPP/2Q4K w - - 3 32,f4e6,3,1238,f4e6 g7h8 a7a8 b2b8 a8b8
lETMs,8/1p2pk1p/p5p1/2RpQqP1/3P2p1/1P4B1/P4PK1/3r4 b - - 11 34,f5f3,2,1127,f5f3 g2h2 f3h1
PndD2,8/5R1p/1p5k/3pr1p1/2r5/P4R2/2P3PP/6K1 w - - 0 32,f3f6,4,1534,f3f6 h6h5 f7h7 h5g4 h2h3 g4g3 f6f3
7eFUJ,6k1/1R6/6pp/5r2/2Pb4/5P2/P3n1PP/4R2K b - - 2 32,e2g3,2,914,e2g3 h2g3 f5h5
9Me4u,2r3k1/2r2pp1/R6p/8/1p4P1/1N1nR2P/PP6/1K6 b - - 0 27,c7c1,2,727,c7c1 b3c1 c8c1
vEl4K,8/1R6/5k1P/5p2/5Kp1/2n1P3/6P1/8 b - - 0 44,c3e2,1,1828,c3e2
uSSgE,7k/6pp/5r2/1p1p4/8/1P2R2P/5P1K/8 w - - 0 39,e3e8,2,588,e3e8 f6f8 e8f8
vGZiY,2k3rr/pp6/2p3P1/3p1p2/5b2/3P1B2/PP2RPP1/4RK2 b - - 0 27,h8h1,1,519,h8h1
gw2cD,1r5k/p3q2p/4ppQ1/2p2p2/2r5/1P4RR/P4PPP/6K1 w - - 0 34,h3h7,3,1851,h3h7 e7h7 g6f6 h7g7 f6g7
dXFTe,2k3r1/1bp5/3p4/1Q1q3p/8/8/4R1PP/5B1K w - - 4 38,e2e8,2,1073,e2e8 g8e8 b5e8
8QAUu,7k/r6p/2R4P/4pr2/1p2n3/p3R3/PPP5/2K5 w - - 0 35,c6c8,2,566,c6c8 f5f8 c8f8
ZuALF,4r3/5k1p/3Q4/2p3P1/7P/3R1P1N/5K2/1q6 b - - 6 42,b1e1,4,1682,b1e1 f2g2 e8e2 h3f2 e1f2 g2h3 f2g2
kO2KG,R7/5Q2/1p1q2rk/2pB4/2P1P1pp/3P2b1/6P1/7K w - - 6 40,a8h8,2,1112,a8h8 h6g5 f7f5
bJgKo,7r/Rb1p2k1/1p4p1/2p2p2/3b4/1PNP3P/1PP3P1/5R1K b - - 0 26,h8h3,1,1176,h8h3
kkFCG,6rk/p7/1p6/2pqn2P/3p1Q2/3P2PK/PP6/R7 w - - 0 33,f4h6,1,1509,f4h6
Psyzq,6k1/2R3p1/2p4p/1p4N1/3n4/7P/1P3PPK/4r3 w - - 0 31,c7c8,2,676,c7c8 e1e8 c8e8
9d2N0,6k1/R7/1R2p1p1/3b3p/8/6P1/r7/5K2 w - - 0 37,b6b8,1,1207,b6b8
ZhisX,4rk2/p5Rp/2p5/2Nn1p2/PP2p3/4Pb2/1B1K4/8 w - - 1 39,c5d7,1,1110,c5d7
tRbzH,2b2r2/5p1p/8/p3R1p1/4PQPk/5P2/7K/4q3 w - - 1 42,f4g5,1,924,f4g5
aoOzl,8/7R/p4r2/5P2/8/5K2/P4p2/5k2 w - - 6 56,h7h1,1,657,h7h1
NOXS0,4N3/R5p1/6kp/8/5K2/1r3PP1/8/4n3 w - - 11 48,a7g7,2,1408,a7g7 g6h5 e8f6
VkVNT,8/3p2k1/pq3rp1/1p2p3/4P1P1/3Q4/PP2K1PP/3R4 b - - 2 36,b6f2,1,910,b6f2
8OIqx,8/4R2B/2p3p1/5pk1/1P1P4/r1PRKP2/7r/8 b - - 0 47,f5f4,3,1134,f5f4 e3e4 h2e2 d3e3 e2e3
0YrJj,8/r4p2/4bBpp/3BP2k/5K1P/8/6P1/8 w - - 2 39,d5f3,2,1738,d5f3 e6g4 f3g4
xtTKH,8/6Qp/8/p7/2pP1k2/2q2P2/6K1/8 w - - 2 44,g7e5,1,1570,g7e5
8bmy1,6k1/1Qp2p1p/5p2/4b3/1P4P1/P6P/2P1q1B1/3R3K b - - 0 26,e2d1,2,717,e2d1 g2f1 d1f1
j7M7t,7k/pp4p1/2p5/2PnBr2/P2P4/7P/5rPK/2Q5 w - - 3 32,c1h6,2,1259,c1h6 h8g8 h6g7
MA1nG,2Q5/8/2pq1pkp/1p1p2p1/1P1P2P1/2PK1P1P/8/8 w - - 21 45,c8g8,1,1583,c8g8
Epncx,r5k1/pp4pp/4p3/1q1pP2P/2p5/5Q1P/P1PK4/5R2 w - - 0 24,f3f7,3,1203,f3f7 g8h8 f7f8 a8f8 f1f8
XD4Rc,r7/p7/8/2p5/3nQ1q1/P2P3k/1PP2P2/5K2 w - - 10 47,e4h1,1,1488,e4h1
Z1Xpk,6k1/R7/7p/3pPp2/3P1Kp1/P1r3P1/5P1P/8 b - - 1 33,c3f3,1,750,c3f3
zhvPI,8/2p2P2/3r4/Pp6/1P4P1/3p1k1K/3R3P/8 b - - 0 42,d6h6,1,1121,d6h6
ZlgZl,3r4/2R4p/6pk/2P1P3/4Rp2/8/6PP/7K b - - 0 40,d8d1,2,630,d8d1 e4e1 d1e1
i7hAv,r4k2/2Q3pp/5q2/8/8/4R2P/Pr3PP1/4R1K1 b - - 1 26,f6f2,2,867,f6f2 g1h2 f2g2
z9E4N,8/1bK5/kr6/p7/3Q4/8/8/8 w - - 2 74,d4b6,1,1471,d4b6
epCsm,4Qbk1/6p1/6Np/p7/1p1P4/2n1P3/P4PqP/2R1K3 b - - 0 35,g2g1,3,1537,g2g1 e1d2 g1f2 d2d3 f2e2
49grl,8/2R2Q1p/4p1pk/3b4/5PPP/6K1/1q6/8 b - - 2 42,b2g2,1,889,b2g2
3rpXi,4r1k1/pp2r3/2p2pp1/3p4/3P1pPK/3BP3/PP2R2P/4R3 b - - 0 31,e7h7,1,1450,e7h7
YKjRf,6k1/3N1p2/6pn/2Q4p/7P/6P1/4qP1K/8 w - - 7 42,c5f8,2,1378,c5f8 g8h7 d7f6
F4OjQ,6k1/5p2/P1p1p3/3pP1p1/3P4/3N1n1K/5P1P/2Q3r1 b - - 2 36,g5g4,1,1158,g5g4
XFRY3,4Qrk1/6pp/6p1/8/8/P4P2/1q2B1PP/6K1 w - - 2 31,e2c4,2,909,e2c4 g8h8 e8f8
tDx8B,1b6/p5pk/5p1p/8/3P2Q1/2P2NqP/PP2r1P1/3R2K1 b - - 4 29,e2g2,3,1798,e2g2 g1h1 g2h2 f3h2 g3h2
CUMlt,6k1/R5pp/2r1P3/1p3p2/p7/P3PK1P/6P1/8 w - - 1 34,a7a8,2,1012,a7a8 c6c8 a8c8
UVvhT,7k/pp4pp/6p1/6P1/4pP2/3n3P/P3KQq1/3R4 b - - 7 30,g2f2,1,1470,g2f2
X4NBX,6k1/5p1p/3b2pP/3Q2P1/Pp1B1P1K/6R1/8/5q2 b - - 0 37,f1f4,2,1230,f1f4 g3g4 f4h2
6zqZv,7k/p1p3p1/1p2P1Kp/3P1n1Q/1P4N1/6P1/7P/5q2 b - - 1 49,f5e7,1,1013,f5e7
1TBu4,8/p2Q4/4B1pk/3P2p1/6P1/P3b2P/2R3K1/5r1r b - - 2 46,h1g1,2,1654,h1g1 g2h2 e3f4
QOBLj,2kr4/1pp3p1/pR4pp/4q3/2Q1N1P1/1P2P2P/P1P2P2/1K6 b - - 0 24,d8d1,1,793,d8d1
RWvyh,2r2k2/p2R1pp1/1p5p/2r2N2/2b1P3/6P1/P5KP/3R4 w - - 4 34,d7d8,2,805,d7d8 c8d8 d1d8
NWbRK,R7/8/5kp1/8/6PK/5r2/8/8 b - - 6 73,g6g5,2,857,g6g5 h4h5 f3h3
myEsB,6k1/pb5p/1p2p3/2p1qR2/2B5/4P2P/PP6/5RK1 b - - 0 28,e5g3,1,1455,e5g3
gAyMN,6k1/3Q3p/6p1/2BPp3/4Pp1b/5P2/2RK2P1/5q2 b - - 0 41,h4e1,2,1947,h4e1 d2c1 e1c3
YdUkX,7k/pp4pp/4r3/3p4/1P1K4/P4R2/6q1/RN6 w - - 0 35,f3f8,1,448,f3f8
JozLu,1R6/1p1brp1p/2p2kp1/1p3P2/5KP1/2P5/Bn6/8 w - - 0 37,g4g5,2,1032,g4g5 f6g7 f5f6
VO5LT,5r2/1p2Nppk/2p5/2npP3/5R2/4P1P1/4q2P/5NK1 w - - 0 28,f4h4,2,587,f4h4 e2h5 h4h5
WUECJ,r5k1/6pp/P7/5p2/8/Q2p1PP1/RR4KP/2q1r3 b - - 0 39,e1g1,2,1759,e1g1 g2h3 c1h6
WabyL,5q2/4n1k1/p3Q1p1/1p2N3/4P2P/1P6/P1r2PP1/3R2K1 b - - 0 30,f8f2,2,922,f8f2 g1h2 f2g2
UXKFR,8/pQ3p1p/1p3k1r/2p4R/4K3/1q2PB2/5PP1/8 b - - 5 41,b3c4,1,1725,b3c4
7FZFT,2k4r/bRp2p2/2Qp1q1p/3P4/2P1p1pN/3P2P1/5PP1/6K1 b - - 1 30,f6f2,2,1409,f6f2 g1h2 f2g1
ANQJI,6k1/1B3pp1/4p2p/R7/P2pnn2/5r2/5P1P/6RK b - - 1 35,e4f2,1,993,e4f2
HYt1P,8/5ppk/3Q1bnp/4q3/2p3P1/3B1P2/PPP4P/1K1R4 b - - 0 33,e5b2,1,1196,e5b2
fGTTz,8/2p2pkp/3b1p2/3Q1P2/K2pP3/1B1q3P/P7/8 w - - 0 36,d5f7,3,1534,d5f7 g7h6 f7f6 h6h5 b3f7
5hilL,5bk1/p4q1p/2p3p1/2N1Q3/3B4/3P4/PPP3bP/6K1 b - - 1 27,f7f1,1,475,f7f1
0rklX,5Q2/4r2k/p1p1p1bp/2qp4/5p2/1P6/P1P2PP1/1K2R2R b - - 1 35,c5c2,2,1118,c5c2 b1a1 c2c3
Dokim,r5k1/5ppp/8/8/2p2q2/3p1P1P/1P3BP1/R5K1 w - - 0 31,a1a8,2,438,a1a8 f4b8 a8b8
dRxy7,3R4/ppb2p1k/2p2Bp1/8/Q3r1bp/2P3P1/PP3P1P/6K1 b - - 0 25,e4e1,2,1395,e4e1 g1g2 h4h3
cJ9eb,6rk/pR3Qpp/5p2/4p3/7r/P6P/3R1PPK/2q5 w - - 0 36,f7g8,2,1712,f7g8 h8g8 d2d8
wFJwu,4rr2/1p3pk1/p2p1p2/2pNn3/P6R/1PPB3P/6P1/6K1 w - - 4 28,h4h7,2,1037,h4h7 g7g8 d5f6
jOxm4,3r2k1/R4ppp/1pb5/4N3/2p5/6P1/PPP2P1P/6K1 b - - 1 25,d8d1,1,457,d8d1
1jjvT,4Rnk1/p4ppp/8/3p4/3q4/1P6/P1P2PPP/1RB3K1 b - - 2 19,d4d1,2,529,d4d1 e8e1 d1e1
dtAkc,8/p7/1pn5/3p1n2/8/1P3Kp1/PP1R4/5k2 w - - 2 44,d2d1,1,1462,d2d1
mQ5dE,1k5r/1p6/p1p5/2Pp4/3Pp3/Q3PqN1/PP3PRp/5K1R b - - 1 37,f3d1,1,1016,f3d1
HSegL,4r2r/ppp2kp1/3pR3/6P1/5Pn1/2Pp4/PP1N2P1/4R1K1 w - - 3 22,g5g6,2,1440,g5g6 f7g8 e6e8
lqUYF,8/1p1k4/p1r3r1/2PpRp2/6pp/8/P4PPP/4RK2 w - - 0 26,e5e7,3,1092,e5e7 d7d8 e7e8 d8c7 e1e7
pRgqw,8/5pk1/4pnp1/3p4/8/PKN1QP2/1PP5/5q2 b - - 2 34,f1c4,1,1456,f1c4
gep5c,5r1k/p1p1q1pp/1rp5/8/3P4/2P1P1P1/P4RP1/5RK1 w - - 0 27,f2f8,2,542,f2f8 e7f8 f1f8
6Fyi5,8/pR5p/6pk/2p2p2/5KP1/r6P/8/8 w - - 0 41,g4g5,2,970,g4g5 h6h5 b7h7
2YMdp,8/1pq3rk/3pQR2/p2Pr3/P1P5/1P4P1/6KP/8 w - - 3 35,f6h6,1,1073,f6h6
YsCAM,1k1r1b1r/p1p1p1pp/Qp6/8/4P3/R7/PPP3PP/3R3K b - - 0 19,d8d1,2,638,d8d1 a6f1 d1f1
4ynzo,4R3/pp3p1k/3p2p1/5r2/8/2Q2q2/PP3PNP/6K1 b - - 1 33,f3f2,2,1614,f3f2 g1h1 f2f1
reCnC,5r1k/2p3pp/1p3q2/2p5/8/1N2Q1P1/P2R2KP/8 b - - 3 30,f6f1,1,1003,f6f1
EcTmw,4r3/p3qp1k/6p1/7p/2b2Q2/8/PP3PPP/1BR3K1 b - - 8 35,e7e1,2,532,e7e1 c1e1 e8e1
Taps5,1R6/5rbk/2p5/p3n1pK/4N1p1/P5P1/7P/8 w - - 0 39,e4g5,1,883,e4g5
DbcN7,1k2r3/p1p3q1/Pp5p/8/1P6/3R4/2P3p1/1K1R4 w - - 1 41,d3d8,2,474,d3d8 e8d8 d1d8
0JgbT,3r3k/pp3Q1p/8/3B4/6K1/8/7q/8 w - - 1 39,f7f6,1,1082,f7f6
B1nKw,8/pp6/k1p5/4RB2/P1N3P1/1K1P1q2/5b2/8 w - - 26 45,e5a5,1,641,e5a5
4W1J1,2r4k/8/2r4p/Q5PP/1p1b4/8/PR4P1/K6R b - - 0 37,c6c1,2,1198,c6c1 h1c1 c8c1
ZdEQZ,r1b4k/pp5p/6B1/2q5/6PQ/7P/PP4K1/5r2 w - - 0 28,h4h7,1,1119,h4h7
pMyl0,4r3/2p2rpN/p1R5/1b1p3k/3P4/1P2P1K1/1P6/5R2 w - - 1 38,f1h1,1,1295,f1h1
E6fYU,8/7p/8/4pk2/4Np2/1p3P2/1P5P/K1R3r1 b - - 0 38,g1c1,1,400,g1c1
FBnjd,6k1/5pp1/2pq3p/1p2Q3/2p5/2P1P1B1/5PPP/5K2 b - - 0 26,d6d1,1,437,d6d1
StU4e,1k2N2r/p3Q1p1/1p3p2/8/4P3/5n2/PPP4B/7K b - - 2 30,h8h2,1,1422,h8h2
EGVan,8/8/1R6/8/5kPK/8/8/6r1 b - - 20 80,g1h1,1,1447,g1h1
qDpRa,6k1/6pp/3N4/4p3/1B1p4/4r3/Pr6/2RK4 w - - 0 37,c1c8,1,498,c1c8
lOPKP,8/pp3ppk/5b1p/8/8/1P1rR3/R4PPP/2B3K1 b - - 1 27,d3d1,2,547,d3d1 e3e1 d1e1
aTRp6,1k4r1/ppp1b3/8/4p2p/PP2Ppn1/2P4K/5P1N/R4R2 b - - 1 28,g4f2,2,1529,g4f2 f1f2 g8g3
5V1C8,4q1k1/5ppp/p7/1p6/5r2/1R6/P3Q1PP/7K w - - 0 33,e2e8,1,534,e2e8
NTDth,2k5/p1p1R1Q1/rp4b1/q2P4/1p4P1/1P3B2/P1P5/1K6 b - - 0 37,a5a2,2,1507,a5a2 b1c1 a2c2
9N8yu,8/1p1r2p1/1pp1pk2/1n4N1/3PRPP1/P4K2/1P6/8 w - - 1 39,e4e6,1,1220,e4e6
KSyzR,7k/r5pp/p7/8/8/1P3r2/q4PPP/3R1RK1 w - - 0 28,d1d8,2,533,d1d8 f3f8 d8f8
Od5Jm,7k/r6p/2p3p1/1p4P1/4b3/P3P3/B7/3R2K1 w - - 1 36,d1d8,2,879,d1d8 h8g7 d8g8
ZZ2vm,6r1/8/5R1p/R3p3/4Np1k/5n1P/1Pr2P2/5K2 w - - 4 44,f6h6,1,841,f6h6
1Ayzh,3r2k1/ppp2ppp/8/8/5Q2/3q2P1/PK5P/5R2 w - - 2 27,f4f7,3,765,f4f7 g8h8 f7f8 d8f8 f1f8
pF1Ze,8/8/p3k3/3p4/4n3/P2KR1R1/7r/8 b - - 4 54,h2d2,1,520,h2d2
5ewxO,r4r2/5p1k/4P1p1/q2N2P1/1p1P4/4P3/1P1K2P1/1Q6 w - - 0 27,b1h1,3,1510,b1h1 h7g7 h1h6 g7g8 d5f6
1XbgD,8/1R4pp/p5k1/2P2p2/1P3PnB/2P5/1r4P1/6K1 b - - 0 37,b2b1,2,713,b2b1 h4e1 b1e1
iAD8z,6rk/p4Q2/1r6/2p5/1P2P3/q6P/6BK/5R2 w - - 3 30,f7h5,2,1093,f7h5 b6h6 h5h6
zsvQO,3R4/k7/4Q1p1/P3p2p/4Pp1b/3P1P2/6PK/1r6 b - - 0 50,h4g3,2,931,h4g3 h2h3 b1h1
l7SlB,r5k1/3R1ppp/pp5q/4r3/8/5Q2/5PPP/6K1 w - - 0 28,f3a8,2,1645,f3a8 e5e8 a8e8
i55f4,1N2R3/7R/6p1/5p2/8/5k2/1r5P/6K1 b - - 0 43,b2b1,2,605,b2b1 e8e1 b1e1
l53x6,3Q4/8/2R5/5p1k/5Pp1/P6p/1r4rP/3R3K b - - 0 49,g2h2,3,1335,g2h2 h1g1 b2g2 g1f1 h2h1
iAIFZ,5r1k/R3R2p/6p1/p1pB4/2P5/6b1/Pr5P/7K w - - 0 29,e7h7,1,931,e7h7
By57N,r6k/7p/2p3nP/4p1Q1/2p1Pp2/1P2qP2/p7/K1Rr4 w - - 0 43,g5f6,2,1612,g5f6 h8g8 f6g7
qFaIk,4r1k1/1p3pp1/p6p/4R3/2bB4/3Q3P/qP3PP1/6K1 w - - 2 27,e5e8,1,857,e5e8
XYxOx,6k1/5ppp/1q2p3/3b4/1pRNp3/1N4P1/1P2PP1P/6K1 w - - 1 27,c4c8,2,733,c4c8 b6d8 c8d8
09ZcB,6k1/p1r2pp1/4p2p/3p4/3P4/3B1PP1/3n3P/1R4K1 w - - 6 39,b1b8,2,539,b1b8 c7c8 b8c8
yJUI4,6Q1/p3pB2/2pp2pk/4b2p/4P1bP/2N1q3/PPP3P1/7K w - - 11 29,g8g6,1,974,g8g6
C8J6u,8/R6p/6pk/b7/5PPP/5K2/r7/8 w - - 3 48,g4g5,2,845,g4g5 h6h5 a7h7
uLPEm,5k2/ppR1r1bp/4Q1p1/1P2P3/8/q6P/5PP1/6K1 w - - 0 38,c7c8,2,1362,c7c8 e7e8 e6e8
coMcH,6k1/3r1p1p/2R2Pp1/8/5P2/2P2r2/2K5/8 w - - 0 45,c6c8,2,571,c6c8 d7d8 c8d8
sHyZW,8/5R2/6pk/8/5KPP/8/8/1q4r1 w - - 0 49,g4g5,3,982,g4g5 g1g5 h4g5 h6h5 f7h7
6eooG,4r3/R3bk2/5p1K/3P4/5B2/6P1/5P1P/8 b - - 0 36,e8h8,1,451,e8h8
j683p,8/6Q1/2p5/p2p4/P2P1kp1/2q5/6PK/8 w - - 10 55,g7e5,1,1431,g7e5
JgIU5,5r1r/8/8/pR4pk/1b4NP/5BP1/6PK/8 w - - 0 36,b5g5,1,1196,b5g5
dpNTd,7k/p5rp/1p3Q2/2b5/P4P2/5R2/2q3PP/4R2K b - - 4 33,c2g2,1,872,c2g2
0hyLT,6k1/p4ppp/8/8/4q3/8/PB3PPP/2R3K1 w - - 0 28,c1c8,2,447,c1c8 e4e8 c8e8
bM31E,q6k/2b3pp/2R1Q3/3p4/2p5/5B1P/5PP1/R5K1 b - - 0 37,a8a1,3,612,a8a1 f3d1 a1d1 e6e1 d1e1
8oNnk,6Q1/3r4/p2p2P1/8/k1pPq2b/2P5/1P3PP1/6K1 w - - 0 42,g8c4,2,1156,g8c4 a4a5 c4b4
qXdjS,4k1n1/R7/4Kp2/5P2/4P3/8/8/6r1 w - - 16 60,a7a8,1,978,a7a8
3E2yj,1k6/1BR2Np1/2P5/1K3P2/1P1b4/2r5/8/7q w - - 2 44,c7c8,2,972,c7c8 b8a7 c8a8
jGrSH,2Qr2k1/5p1q/7p/1p3p2/8/2B4P/PPr3P1/6RK w - - 2 33,c8d8,1,467,c8d8
X1FQe,4r1k1/5qpp/8/pp1pP3/2pQb1P1/P3R2P/1P5K/4R3 b - - 0 30,f7f2,1,997,f7f2
KIjDQ,2kr4/ppp2N2/8/5b1p/1PP2Pp1/P7/6PP/3Q3K b - - 0 32,d8d1,1,400,d8d1
ZfOPt,5rk1/5pp1/8/1q3N2/4Q3/6P1/5PK1/8 w - - 0 36,f5e7,3,1150,f5e7 g8h8 e4h4 b5h5 h4h5
JhfpS,8/1r3p2/2p5/3pPp2/3P1K1k/4P3/1p6/1R6 w - - 0 42,b1h1,1,644,b1h1
xBsHX,R6Q/3r1k2/2p5/3q1ppp/1p6/5P2/6PP/5K2 w - - 0 39,a8f8,2,2156,a8f8 f7e6 h8f6
0nHjA,5k2/1b1p1p2/p2PpPpr/1p2P3/1R4P1/P2pQ1K1/2r4P/7q w - - 0 32,e3h6,2,840,e3h6 f8g8 h6g7
aiH6R,6k1/1QR2p1p/1p3q1p/1r3PP1/7P/P7/1P6/1K6 b - - 0 32,f6b2,1,956,f6b2
U4xjR,r5k1/1R3pbp/p2qp1p1/8/8/5QP1/PP3P1P/6K1 w - - 0 29,f3f7,2,998,f3f7 g8h8 f7g7
RIgjF,2r3kr/1p1R2Np/p3pPp1/1P6/P3P3/8/2P1q1PP/5R1K w - - 0 27,f6f7,2,1031,f6f7 g8f8 g7e6
rXBfz,k5r1/pp1R4/6q1/7p/3Q3P/5P2/5P1K/8 w - - 5 43,d7d8,2,640,d7d8 g8d8 d4d8
NrNBS,1R6/6b1/3p2rk/3P1p2/5P2/Pp6/r7/2K1R3 w - - 2 41,e1h1,2,919,e1h1 a2h2 h1h2
oGd0L,7k/p6p/3N1r2/2pR4/2Pbr3/1P4P1/P4PP1/5RK1 b - - 1 32,d4f2,4,2058,d4f2 f1f2 e4e1 g1h2 f6h6 d5h5 h6h5
fzXqe,5r1k/pp1Bp3/6Q1/3P4/6p1/1P2PP1q/P2R2p1/3R2K1 b - - 0 36,h3h1,4,2048,h3h1 g1f2 f8f3 f2e2 h1f1 d1f1 g2f1q
QITxH,8/R7/1p2kp1R/3br3/7P/6P1/5P2/6K1 b - - 0 37,e5e1,2,532,e5e1 g1h2 e1h1
1TWIJ,4bk2/6p1/1P2R2p/8/2r5/8/1P3PPP/6K1 b - - 0 29,c4c1,2,478,c4c1 e6e1 c1e1
QN1N4,8/6pp/3n2r1/pp1k1p2/2pN1P1P/P1P5/1P2R3/2K5 w - - 11 43,e2e5,1,691,e2e5
bgsU1,4r1k1/pp1q2pp/4p3/3pP3/b2P4/B1P2Q2/6PP/5RK1 w - - 0 22,f3f8,2,893,f3f8 e8f8 f1f8
46L2s,6k1/pp5p/2p5/6p1/2PP1N2/1P2nqP1/P4Q1P/6KR b - - 1 37,f3d1,2,1053,f3d1 f2e1 d1e1
uiCNp,6k1/pb3p2/5PpQ/2pq3p/8/8/PPP2RPP/3r1BK1 b - - 3 28,d1f1,2,1333,d1f1 g1f1 d5d1
CIQzB,2r4k/R6p/5N2/4pn2/5p2/1p3P2/1Pb3K1/2B5 w - - 2 55,a7h7,1,695,a7h7
5xcG9,r5k1/ppp2ppp/8/8/8/2qP3P/P1P1QPP1/4R1K1 w - - 0 21,e2e8,2,545,e2e8 a8e8 e1e8
U87iG,3R4/5pkp/p4qp1/4r3/1p1Q4/6N1/PPP3PP/6K1 b - - 6 29,e5e1,2,1192,e5e1 g3f1 e1f1
NSTh1,8/8/pq1pQ3/1pp5/8/2Pk4/PP6/2K5 w - - 1 42,c1d1,2,2009,c1d1 b5b4 e6e2
Gfyeu,1r1r2k1/5pp1/p3p2p/1p2q3/4B3/1P4P1/P2Q3P/3R2K1 w - - 0 32,d2d8,2,442,d2d8 b8d8 d1d8
ANrIP,8/pp3Q2/6p1/6k1/3q1p2/P2n1P2/8/3R1K2 b - - 0 41,d4f2,1,747,d4f2
Ly1Z5,8/6pk/1N2p1p1/1P1pPpK1/3P1P2/8/3n3P/8 b - - 0 42,d2f3,1,1490,d2f3
tP5xX,8/p2R4/5p1k/2P3p1/1P2Bb2/P5pP/r5K1/8 w - - 4 37,g2f3,4,1467,g2f3 f6f5 e4f5 a2f2 f3g4 g3g2 d7h7
EIT23,6Q1/p7/1p1b4/2p2q2/2P2k2/8/PP3P2/5K2 w - - 7 52,g8g3,2,1855,g8g3 f4e4 g3e3
PgRFz,3R4/p2r3p/1pp3p1/2pkP1N1/5K2/3P3P/PPn5/8 w - - 4 31,d8d7,1,533,d8d7
KXSD6,3r2k1/1QR2p1p/p3p1p1/3rn3/8/P7/4NPPP/7K b - - 12 30,d5d1,3,892,d5d1 e2g1 d1g1 h1g1 d8d1
S4E1u,4Q3/ppk3qp/2b4p/5p2/1P6/P6P/5PP1/2R1R1K1 b - - 0 32,g7g2,1,941,g7g2
puB3v,r6r/k4ppp/p3B3/2q5/2p5/8/P1P2PPP/1R1R2K1 w - - 0 23,d1d7,2,983,d1d7 c5c7 d7c7
lJ2Mx,7r/5p1k/p7/1p1pPp1r/3q4/P7/1PQ1KR2/6R1 w - - 2 33,c2f5,4,1793,c2f5 h5f5 f2h2 d4h4 h2h4 f5h5 h4h5
40soM,1R2Q3/6p1/5p1p/2p3k1/P3K3/2P1P1P1/1P1rBr1P/4q3 w - - 4 46,e8h5 h2h4,1,953,h2h4
9tlGx,2rr4/8/p1Rp4/1p1P2p1/4Pp2/k4P2/5K2/1R6 w - - 14 51,c6a6,1,1224,c6a6
4LCTP,r4r1k/1p5p/1pp5/4p3/1PPB1p2/P4q2/5PRP/R6K w - - 0 26,d4e5,2,483,d4e5 f8f6 e5f6
pFN3c,6k1/pp4p1/4R1p1/3P4/2P3PK/1P5P/P5r1/4Q1q1 b - - 18 34,g2g4,3,1814,g2g4 h3g4 g1h2 h4g5 h2h6
PNLnU,4r1k1/1p3p1p/pn4pQ/3pRp1P/5P2/1P3P2/P2q2P1/7K w - - 8 31,e5e8,1,842,e5e8
9a45r,2k5/pp6/2p1p3/4P3/1P3P2/P4R1P/r6r/3R1K2 b - - 8 41,h2h1,1,1033,h2h1
d0e1Z,3r4/2p5/k7/8/4b1pP/2r3P1/1R6/5RK1 w - - 9 47,f1a1,2,1203,f1a1 c3a3 a1a3
tuL47,1k6/pp6/8/2N1r3/6n1/5P2/P2R2PP/6K1 b - - 0 35,e5e1,1,846,e5e1
CrMBv,1B6/2P5/8/4R1pp/4n3/4k1P1/2r5/4K3 b - - 6 48,c2c1,1,1175,c2c1
1k8jk,7k/5K1P/6P1/8/8/8/8/2q5 w - - 0 49,g6g7,3,1067,g6g7 h8h7 g7g8q h7h6 g8g6
OurdL,5r2/p1p3p1/2n1N2k/8/5pPp/2P5/PrB2P1K/6R1 w - - 0 40,g4g5,2,1737,g4g5 h6h5 e6g7
rmR5U,3r4/2p2kpp/5p1n/pN6/8/P7/1P2RPPP/6K1 b - - 0 24,d8d1,2,404,d8d1 e2e1 d1e1
szngW,4K3/5prR/4pk2/p4p2/5P1R/3r4/2n5/8 w - - 4 48,h4h6,2,1369,h4h6 g7g6 h7f7
lchBL,6k1/1R2R2p/6p1/P7/8/7P/r6r/5K2 w - - 2 34,e7e8 b7b8,1,960,b7b8
KYbLR,6k1/5pp1/3R4/8/PP6/2P1P3/1Br3r1/1R2K3 b - - 5 38,g2g1,1,979,g2g1
