puzzle_id,fen,key_moves,mate_in,rating,solution
qmWT7,5rk1/5p2/3Q1Bp1/2PP1q1p/5P2/3r3P/6P1/R5K1 w - - 1 33,d6f8,3,1277,d6f8 g8f8 a1a8 f5c8 a8c8
wt9H8,5rk1/5p1p/1nnr2bQ/p1q3N1/Pp1p2P1/1B3P2/2P4P/4RRK1 w - - 0 26,b3f7,3,1718,b3f7 f8f7 e1e8 f7f8 e8f8
YoXHX,8/6p1/5pk1/8/2R4K/5P1P/6r1/8 b - - 1 55,g6h6,3,1714,g6h6 f3f4 g7g5 f4g5 f6g5
AuVLe,3r2kB/pp1q3p/2p2Qp1/8/4P2P/5P2/PPP2P2/2K3R1 b - - 0 21,d7d2,3,947,d7d2 c1b1 d2d1 g1d1 d8d1
Beban,r1b2rk1/pp4bp/n1pp2p1/4pq1n/PP4B1/2PP2PP/2QN1P1K/R1B2RN1 b - - 1 16,f5f2,3,1228,f5f2 f1f2 f8f2 h2h1 h5g3
1UNeO,2k4r/ppp3p1/2p2p2/7q/2P1r1p1/4P1P1/P1PQ1R1P/3R2K1 w - - 0 20,d2d7,3,1285,d2d7 c8b8 d7d8 h8d8 d1d8
bg1zX,8/Q7/n1R5/kr3q2/p7/6r1/P5P1/7K w - - 0 42,c6a6,3,2023,c6a6 a5b4 a7d4 b4a3 a6a4
lr3cI,r4r2/4q3/6pk/p1P3Np/8/1P3pP1/1B1QpP1P/4n1K1 w - - 0 37,g5f7,3,1774,g5f7 h6h7 d2h6 h7g8 h6g6
7FjMl,r4rk1/1p3Npp/4Q3/p2pP2P/3P1p1K/1N6/5RP1/2Bqb3 w - - 3 31,f7h6,3,1254,f7h6 g8h8 e6g8 f8g8 h6f7
nRYbK,4r2k/1pp3p1/p1bP2Rp/2N5/8/P4Pr1/QP5P/5R1K b - - 0 31,c6f3,3,1861,c6f3 f1f3 e8e1 f3f1 e1f1
Ad0uG,r2n2kb/3n1r2/1q4pB/p1pb2Np/1p3Q1P/P2P2P1/1PP2P1K/3RR3 w - - 0 26,e1e8,3,1584,e1e8 d7f8 e8f8 f7f8 f4f8
5LBbK,2r3k1/3b1pp1/p3p2p/P2qP1N1/3P4/2r5/5QPP/R4RK1 w - - 0 26,f2f7,3,885,f2f7 g8h8 f7f8 c8f8 f1f8
XBrYh,6rk/ppp2Qpp/8/2b5/3r3q/7P/PP4P1/4RRK1 w - - 4 24,f7g8,3,1404,f7g8 h8g8 e1e8 c5f8 f1f8
5r5de,r5k1/pp2q1bR/2p3Q1/3p2P1/7R/2N1r3/PPP5/2K5 b - - 5 24,e3e1,3,1184,e3e1 c3d1 e7e3 c1b1 e1d1
arPSR,6k1/r5rn/pn2p1P1/1p1p2R1/3q3P/8/PPB5/5R1K w - - 0 36,g6h7,3,1292,g6h7 g8h8 f1f8 g7g8 h7g8q
Rc4i0,3R4/1q3k2/p5r1/7Q/1P2P1n1/6B1/P1P4P/6RK b - - 0 42,b7e4,3,1291,b7e4 g1g2 g4f2 g3f2 e4g2
YJAfi,8/2k2p2/4q2p/1p4b1/1Bp1b3/7P/1P2R1P1/3Q3K b - - 1 36,e6h3,3,1469,e6h3 h1g1 g5e3 g1f1 h3h1
ZW2d2,r4r1k/p5pp/1p2q2b/4pN2/6Q1/P2n4/1P5R/1K5R w - - 2 31,g4g7,3,2340,g4g7 h6g7 h2h7 h8g8 h7g7
JVtuR,rnbq2k1/ppp2ppp/8/7Q/4r3/2P5/PP4PK/RNB2R2 w - - 0 14,h5f7,3,894,h5f7 g8h8 f7f8 d8f8 f1f8
9WXdL,r3k2r/p2pbppp/B4n2/BR2Q3/8/4Pq2/2P4P/3R2K1 w kq - 2 24,b5b8,3,1524,b5b8 a8b8 e5b8 e7d8 b8d8
gDkO5,rn4Q1/p1pk2pp/1p1p1q2/3P4/7b/3B4/PPP2PPP/R1B1R1K1 b - - 2 17,f6f2,3,804,f6f2 g1h1 f2e1 d3f1 e1f1
tsVcb,r4k1r/pp1Q1ppp/8/3pR3/2p2P2/2P1P1P1/PP1K2P1/1q6 w - - 0 23,d7e7,3,1129,d7e7 f8g8 e7e8 a8e8 e5e8
XoFcH,2q2r1k/1p4pp/p1bQ1P1b/7N/2P5/PP6/1B4P1/3R3K b - - 0 40,c8h3,3,1789,c8h3 d6h2 c6g2 h1g1 h6e3
n03S6,7r/ppp2kp1/2p5/3b1n2/3B1P2/2P3P1/PPP2K2/R3R3 b - - 2 20,h8h2,3,1777,h8h2 f2f1 f5g3 f1g1 h2g2
lPUoY,1r3r1k/R2Q2pp/1q6/3Pp3/8/8/5PPP/5RK1 b - - 1 27,b6f2,3,1619,b6f2 f1f2 b8b1 f2f1 b1f1
4sYBe,8/1r5k/p5pp/6Q1/3R2N1/8/P4PPP/6K1 b - - 0 34,b7b1,3,1019,b7b1 g5c1 b1c1 d4d1 c1d1
U5fZH,2r2rk1/5ppp/p3p3/1pq1P2P/8/5Q1P/PP3P2/1K1R1B1R b - - 0 21,c5c2,3,1115,c5c2 b1a1 c2c1 d1c1 c8c1
PJxz1,rn3rk1/4bpp1/1qp1b2p/4P3/5P2/p2P1P2/P1P1N2Q/K5RR w - - 0 27,g1g7,3,1942,g1g7 g8g7 h2h6 g7g8 h6h7
ogQyQ,r4rk1/pp3qp1/6R1/3N4/2pP2Q1/8/PP4PP/R5K1 b - - 0 23,f7f2,3,1089,f7f2 g1h1 f2f1 a1f1 f8f1
6ono7,r1b4r/1pp1n2p/5R2/1p1pP3/1Pk4N/2q5/P5PP/3Q3K w - - 0 24,f6f4,3,2078,f6f4 d5d4 f4d4 c3d4 d1b3
jjkm5,r3k1br/p3p1bp/2p3p1/2q2pN1/Bn3P2/4P1P1/1P1Q2P1/1K1R3R w kq - 0 21,d2d7,3,1548,d2d7 e8f8 d7d8 a8d8 d1d8
CGU2d,4r1k1/p4ppp/2pQ1n2/1q1b4/1P1P4/P7/5PPP/R1B2RK1 b - - 4 21,b5f1,3,1568,b5f1 g1f1 d5c4 f1g1 e8e1
uh1eR,6k1/1p3p1p/p4Pp1/2p2b2/8/5BQ1/q2r3P/6RK w - - 2 33,g3b8,3,868,g3b8 f5c8 b8c8 d2d8 c8d8
6GoAL,r1b1rnk1/p2P4/2P4b/1N2p3/4P1pq/6p1/P1Q1B1P1/2RR1NK1 b - - 0 27,h6e3,3,1218,h6e3 f1e3 h4h2 g1f1 h2h1
GlpNp,r3k3/pbbp1p2/1p2p1rp/4Pp2/1P1P3q/PQN3P1/5P1P/R3RBK1 b q - 2 19,g6g3,3,1821,g6g3 f2g3 h4d4 e1e3 d4e3
oYRhe,7k/5K2/p5P1/8/8/8/P7/2q5 w - - 0 46,g6g7,3,1129,g6g7 h8h7 g7g8q h7h6 g8g6
ckg1m,8/8/8/1R3p1k/6p1/r6P/6PK/8 b - - 1 59,g4g3,3,1328,g4g3 h2g1 a3a1 b5b1 a1b1
HUL5S,3rr3/pb3kp1/1pp4p/4Rp2/2Pq4/P6P/1PQ2PP1/4R1K1 w - - 0 23,c2f5,3,1479,c2f5 f7g8 e5e8 d8e8 e1e8
zVXwU,r3k2r/1b1p1pp1/pp2p3/2q5/2PNP1n1/2N5/PP1QB1P1/R4RK1 b kq - 1 19,h8h1,3,1676,h8h1 g1h1 c5h5 h1g1 h5h2
wPLc1,1Q6/5kpr/p4p2/2P1p2q/6r1/7P/PP3PP1/3R1RK1 b - - 2 23,g4g2,3,1909,g4g2 g1g2 h5h3 g2g1 h3g4
N9iJV,r1bqkn2/ppp1b3/4pn2/3pN3/3P2p1/2PBP1P1/PPQN4/R3K1Br w Qq - 0 17,d3g6,3,1428,d3g6 f8g6 c2g6 e8f8 g6f7
IvAL6,4r1k1/p4ppp/2p5/4q3/8/1QPPr1P1/P5KP/R4R2 w - - 2 23,b3f7,3,995,b3f7 g8h8 f7f8 e8f8 f1f8
UHzaZ,6Q1/1kp5/6p1/1p6/1n1pP1PN/3P2N1/1qPK4/R7 b - - 0 34,b2c2,3,1724,b2c2 d2e1 b4d3 e1f1 c2f2
78ua0,rnb2rk1/pp3p1p/5Qp1/q7/5P2/1Bp2N2/2P3PP/1N2R1K1 w - - 2 19,b3f7,3,1948,b3f7 f8f7 e1e8 f7f8 f6f8
nopQE,r1b2rk1/1p1p1p1p/5Qp1/4R3/4P3/1B6/3q1PPP/4R1K1 w - - 1 25,b3f7,3,1648,b3f7 f8f7 e5e8 f7f8 f6f8
gGiVw,2r2r2/pkp5/NpR1p2p/1P4p1/3q4/P4P2/6PP/2Qn3K w - - 2 34,c6c7,3,1386,c6c7 c8c7 c1c7 b7a8 c7c6
X4bD6,2kr3r/p4pp1/1p2p3/1Nn1P3/P1Pp2p1/3q2P1/KP4Qn/R5NR w - - 4 24,g2c6,3,2029,g2c6 c8b8 c6c7 b8a8 c7a7
QovF8,3r2k1/5ppp/p3p3/6q1/2p1B3/P4Q2/3r2PP/5R1K w - - 2 28,f3f7,3,886,f3f7 g8h8 f7f8 d8f8 f1f8
OU7Zg,rr3bk1/2n2p1p/4pQp1/2NpP1B1/b2P4/2R1R3/5PPP/1B4K1 b - - 0 33,b8b1,3,691,b8b1 c3c1 b1c1 e3e1 c1e1
vS0um,3R4/6pk/p4p1p/4P3/5B2/5P2/1r4PP/7K b - - 0 34,b2b1,3,478,b2b1 f4c1 b1c1 d8d1 c1d1
lwn6A,r4r2/2PP2kp/3R1bp1/1p2p3/4B3/5R2/5PPP/6K1 b - - 0 38,a8a1,3,620,a8a1 e4b1 a1b1 d6d1 b1d1
H4LCO,r3k2r/ppp1nppp/8/2q5/8/8/P1PQ1PPP/3RK2R w Kkq - 0 16,d2d7,3,1194,d2d7 e8f8 d7d8 a8d8 d1d8
awkNW,3r2k1/p4p2/6p1/4p3/1pp5/P2q4/1P3R1Q/K6R b - - 1 32,d3d1,3,1540,d3d1 h1d1 d8d1 a1a2 b4b3
Japu8,8/3b1r2/p1k1p3/1p1NQ3/2p5/8/PP1q2PP/4R2K w - - 4 36,e5c7,3,1988,e5c7 c6d5 e1e5 d5d4 c7d6
VdgWg,5r2/6pk/3b2pp/1pqP4/p3Q3/P1P3PP/1P1R1r2/1B1R1N1K b - - 0 42,f2f1,3,1279,f2f1 d1f1 f8f1 h1h2 c5g1
BxtUi,r1b2rk1/pp1p3p/3Qp1pb/4B3/8/1B6/PPP1N1qP/R3K1R1 b Q - 1 21,g2f2,3,1697,g2f2 e1d1 f2f1 g1f1 f8f1
eh4hW,b7/R4pr1/1n1kp2p/1p1pN2Q/3P2p1/2P5/1P3PPP/2qB2K1 w - - 0 26,e5f7,3,1805,e5f7 g7f7 h5e5 d6c6 e5e6
cfpBy,2r1q1k1/1b2bpp1/pp2p1n1/3pP2Q/3P4/PP5R/1BPN2PP/6K1 w - - 8 24,h5h7,3,989,h5h7 g8f8 h7h8 g6h8 h3h8
TxuNT,3r2rk/3qpp1p/1p6/p2P1p2/5Q2/6P1/PP3PK1/3R3R w - - 6 31,h1h7,3,1685,h1h7 h8h7 d1h1 h7g6 f4h6
PaoVu,r4r1k/pp3p1p/2b1p2B/q3n3/3b4/2N2P2/PP2Q2P/6RK w - - 0 22,h6g7,3,1440,h6g7 h8g8 g7e5 d4g1 e2g2
rnEqQ,5r2/p5kp/5q2/3Q2p1/4P3/P7/6PP/3R2K1 b - - 2 32,f6f2,3,1240,f6f2 g1h1 f2f1 d1f1 f8f1
Wuvia,8/R7/P6k/8/6pp/r7/6P1/7K b - - 1 49,g4g3,3,1955,g4g3 a7b7 a3a1 b7b1 a1b1
FXrLN,5rk1/pp3rp1/4p2p/2q1B3/8/2N3QP/PPP3P1/3R3K b - - 0 20,f7f1,3,879,f7f1 d1f1 f8f1 h1h2 c5g1
uPr7N,5r1k/p1p2qp1/1p5p/3P4/3PQ3/2P5/P5PP/4R1K1 b - - 4 27,f7f2,3,967,f7f2 g1h1 f2f1 e1f1 f8f1
H4omd,6k1/p4pr1/P5rp/1Pb1p2q/2B1Ppn1/5N2/Q2R1P1N/6RK b - - 6 32,h5h2,3,2201,h5h2 f3h2 g4f2 d2f2 g6g1
c6WFq,r4r1k/1pp1R1pp/p3Q3/8/5q2/8/PP3PPP/4R1K1 b - - 2 21,f4f2,3,918,f4f2 g1h1 f2f1 e1f1 f8f1
1i2Se,4rr1b/2q2b1k/5P1p/2pp4/Np1p1R1Q/1P1P1B1P/2P1p3/6RK w - - 0 34,h4h6,3,1422,h4h6 h7h6 f4h4 f7h5 h4h5
SAn9o,2k2r2/1p5R/2p1Pqp1/p7/P1p5/2P4Q/2r2PPP/5RK1 b - - 0 31,f6f2,3,1425,f6f2 f1f2 c2c1 f2f1 c1f1
6AiB2,2R5/5pk1/6qp/8/8/4R2N/5PPP/6K1 b - - 0 38,g6b1,3,768,g6b1 c8c1 b1c1 e3e1 c1e1
Ybn7i,5rk1/p1p3pp/bqp5/4N3/4P3/1PQ5/P4PPP/2R3K1 b - - 4 26,b6f2,3,779,b6f2 g1h1 f2f1 c1f1 f8f1
y0dUM,8/1R5p/5ppk/8/5KPP/1p6/8/1r6 w - - 1 43,g4g5,3,864,g4g5 f6g5 h4g5 h6h5 b7h7
hZs3R,5r1k/p5pp/8/3QP3/8/8/2P1qPPP/3R2K1 b - - 0 25,e2f2,3,1040,e2f2 g1h1 f2f1 d1f1 f8f1
zWCUI,rn2k1nr/2p1bpp1/8/1p2N3/p3P3/P1P3Pb/BP1N1q1P/R1BQ2RK b kq - 4 19,f2h2,3,1947,f2h2 h1h2 h3f1 d1h5 h8h5
7zTxL,5rk1/1R5p/p7/3R2NP/4n3/1P4P1/4P1K1/4r3 b - - 6 38,f8f2,3,1579,f8f2 g2h3 e1h1 h3g4 e4f6
VTY9z,6k1/5ppp/pb6/5P2/3P1rP1/1P5P/P3rBK1/2R5 w - - 1 29,c1c8,3,568,c1c8 b6d8 c8d8 e2e8 d8e8
Njdp1,3r4/3r2kp/p1R1Q1p1/1pR5/1P3bP1/P1P5/5P2/1K6 b - - 8 32,d7d1,3,1019,d7d1 b1c2 d8d2 c2b3 d1b1
x3mIc,r1b3rk/pp4pp/2pR4/2P4q/4p2P/2Q1P1P1/PB3P2/6K1 w - - 0 31,c3g7,3,1409,c3g7 g8g7 d6d8 h5e8 d8e8
IxvMc,6k1/5p1p/5p2/2b1p3/r7/3RqP2/1PQ3PP/5K1R b - - 0 27,a4a1,3,1226,a4a1 d3d1 a1d1 c2d1 e3f2
36RU5,5rr1/1p4k1/p3p1p1/3pN3/7q/2P4P/PPQ2P2/6RK w - - 0 28,c2g6,3,1723,c2g6 g7h8 e5f7 f8f7 g6g8
wnpTH,r1b2k2/pppp2p1/8/3Bp1p1/3bP3/3P4/PPP3Pr/R2QK2n w Q - 0 15,d1f3,3,1635,d1f3 f8e7 f3f7 e7d6 f7f8
eleLY,3r3k/p1P2Qpp/q7/8/4p3/1Pb5/P1P2PPP/5RK1 b - - 0 19,a6f1,3,1365,a6f1 g1f1 d8d1 f1e2 d1e1
ylg0f,3r2k1/p1p2p1p/2Q3p1/8/3q4/6B1/PPP2P2/2K4R b - - 0 22,d4d2,3,985,d4d2 c1b1 d2d1 h1d1 d8d1
ly0wQ,1k1r3r/p1p1P3/1p1p2Q1/8/3b1p2/5P2/PP4PP/R1B2R1K b - - 0 25,h8h2,3,1482,h8h2 h1h2 d8h8 g6h5 h8h5
PYXW2,2kr1b1r/pp3ppp/2P2n2/2p4q/Q1P3b1/6B1/PP2pPPP/RN2K2R w KQ - 0 13,c6b7,3,1922,c6b7 c8b7 a4b5 b7c8 b5c6
QyQyg,3r2k1/5ppp/8/2KN4/P5q1/4r3/3Q4/8 w - - 0 32,d5e7,3,1683,d5e7 e3e7 d2d8 e7e8 d8e8
YxE8L,7k/p1pb1rpp/7q/3PQ3/2P1R3/1P6/P4PPP/6K1 w - - 0 25,e5e8,3,609,e5e8 d7e8 e4e8 f7f8 e8f8
7JqS5,r4kr1/1p2p1b1/3p2Q1/p1n2pP1/4qN1R/P1B5/1P3K2/R7 w - - 6 32,c3g7,3,1613,c3g7 g8g7 h4h8 g7g8 g6g8
X1xD0,8/P4ppk/3Q3p/8/q7/4B3/1P3PPP/6K1 b - - 0 31,a4a1,3,907,a4a1 e3c1 a1c1 d6d1 c1d1
L9hOp,4R3/6p1/p2B4/1p4p1/1P2R3/1r3p1k/3K4/6r1 w - - 2 51,e8h8,3,1935,e8h8 h3g2 h8h2 g2f1 e4e1
mny5I,1k2r3/pp4Q1/4p3/1b1qP3/1P1P4/P7/6PP/2R4K w - - 9 37,g7c7,3,1179,g7c7 b8a8 c7c8 e8c8 c1c8
pVxMh,8/4Q2p/p5pk/1p2p3/1P6/2P1qRKP/P7/8 b - - 3 38,e3g1,3,1752,e3g1 g3h4 g6g5 e7g5 g1g5
B7IU1,5Q2/1bp5/2q3p1/1p6/p1n4k/2P5/6P1/5R1K w - - 0 35,f8h6,3,1875,f8h6 h4g4 f1f4 g4g3 h6h2
te2Bz,2b2k2/2Q4p/pPp1Rpp1/2q5/1p6/1B6/PP4PP/7K b - - 4 35,c5c1,3,911,c5c1 b3d1 c1d1 e6e1 d1e1
skx0X,1qbr2k1/2Q2ppp/2n5/p1N1p1b1/1p2P3/6P1/PPP4P/1K3R2 w - - 3 25,c7f7,3,1180,c7f7 g8h8 f7f8 d8f8 f1f8
SjdV5,8/1R3p1k/p5pp/1pQp1q2/8/3r1N2/5PPP/5K2 b - - 0 35,d3d1,3,1111,d3d1 f3e1 f5d3 f1g1 d1e1
1htMB,r1b2rk1/p5p1/1pN1pq1p/8/3P4/PQP1R3/1P4PP/1B2R1K1 b - - 0 26,f6f2,3,1037,f6f2 g1h1 f2f1 e1f1 f8f1
yeKmB,5Bk1/p4ppp/1r6/Q7/2B2q2/1P6/5bPP/3RR2K b - - 1 25,f4h2,3,1717,f4h2 h1h2 b6h6 a5h5 h6h5
xabk1,3r2k1/p5p1/1p2R2p/2p5/3r4/5Q2/PP3PPP/6K1 b - - 0 25,d4d1,3,701,d4d1 f3d1 d8d1 e6e1 d1e1
8ZJrv,5r1k/p5p1/7p/8/4Q3/2P5/q4PPP/4R1K1 b - - 0 37,a2f2,3,1100,a2f2 g1h1 f2f1 e1f1 f8f1
9VGIn,8/p1P5/3Q4/5pk1/8/2q1P1p1/5P2/6K1 b - - 1 59,c3e1,3,1305,c3e1 g1g2 e1f2 g2h3 f2h2
4dwYQ,5rk1/p4q2/2pQ4/1p6/1P6/P2P4/2P3PP/1R4K1 b - - 0 33,f7f2,3,1042,f7f2 g1h1 f2f1 b1f1 f8f1
7QppB,3r2k1/1pp2ppp/8/p1b3Q1/2P1q3/PKP5/1P4PP/RNBR4 b - - 2 18,a5a4,3,1754,a5a4 b3a2 e4c4 b2b3 c4b3
O9EiF,k4r2/Ppp5/4p2p/4P3/3P2pq/P3N3/6PP/2RQN1K1 b - - 1 33,h4f2,3,1044,h4f2 g1h1 f2f1 e3f1 f8f1
hp6rZ,2Rb2k1/p3rppp/1p2n3/8/8/PK6/6rP/3R4 w - - 0 31,d1d8,3,1492,d1d8 e6d8 c8d8 e7e8 d8e8
94DRx,r5k1/pp3p2/2p2qr1/3p3Q/8/4R3/5PP1/4R1K1 w - - 0 35,e3e8,3,917,e3e8 a8e8 e1e8 g8g7 h5h8
5Hi0z,1k6/p1p1p3/3bB2p/5RpP/4p3/4P3/P3r1P1/6K1 w - - 3 35,f5b5,3,1716,f5b5 b8a8 e6d5 c7c6 d5c6
zwO36,5r1k/2r3np/pp4pB/2pB1q2/8/1PQR2N1/P1P3PP/6K1 b - - 8 30,f5f2,3,1190,f5f2 g1h1 f2f1 g3f1 f8f1
4sKnN,6k1/p3nppp/8/7b/n1P2P1P/4KNP1/1R6/3r4 w - - 3 31,b2b8,3,451,b2b8 e7c8 b8c8 d1d8 c8d8
Nj5Cj,r1bqrbk1/pp1n1pp1/2p3P1/2Pp4/1P1P4/2NpP3/P2B1PP1/2RQK2R w K - 0 17,h1h8,3,1696,h1h8 g8h8 d1h5 h8g8 g6f7
LpQnx,7k/1p4pp/1b6/1P6/3P2P1/5rPq/5P2/R4RK1 w - - 0 31,a1a8,3,568,a1a8 b6d8 a8d8 f3f8 d8f8
rHuS1,4Q3/pp6/2p3p1/8/2PK4/4R3/r6k/6q1 w - - 0 54,e8h8,3,1165,e8h8 h2g2 h8h3 g2f2 h3f3
IoMx5,5rk1/1p3p1p/2r3p1/3q4/1Q2R3/2b1B2P/5PP1/4R2K w - - 6 27,b4f8,3,1580,b4f8 g8f8 e3h6 c3g7 e4e8
TwzOo,3r3k/7p/p6P/1q2pN2/4P2R/PPp1PQ2/R1Pr4/2K5 b - - 1 41,d2d1,3,1016,d2d1 f3d1 d8d1 c1d1 b5f1
hryDS,3r3k/pp5p/4q3/8/3n2R1/2B3P1/PP1p3P/5R1K w - - 0 33,c3d4,3,1437,c3d4 d8d4 f1f8 e6g8 g4g8
QovHa,4r3/6kp/1q2n1p1/1p2p3/1P4NP/3r2P1/1Q3PK1/4R3 w - - 2 36,b2e5,3,2071,b2e5 g7g8 g4h6 g8f8 e5f6
x0Vom,4r1k1/1p3ppp/1p2q3/3R4/8/3Q2P1/PP3P1P/5K2 b - - 4 23,e6h3,3,1747,e6h3 f1g1 e8e1 d3f1 e1f1
dYYsF,2R5/pp3ppk/4p3/1b1pP1P1/1q1P4/4P3/PP4Q1/1K6 b - - 0 28,b5d3,3,1437,b5d3 b1a1 b4e1 c8c1 e1c1
vGcnf,1rn4r/pBp1kp1b/2Q1p2P/P2pP1p1/3q4/1P3P2/2PN4/3K4 w - - 1 32,c6c7,3,1877,c6c7 e7e8 b7c6 e8f8 c7d8
rrEfd,6k1/R4p1p/4p3/3p2PP/2p1n1P1/3nP3/4K3/8 w - - 1 38,a7a8,3,2209,a7a8 g8g7 h5h6 g7g6 a8g8
p0nq5,r5k1/1p1b2pp/p3p1p1/3p4/5Q2/P1P5/1q4rP/R4R1K w - - 2 25,f4f7,3,1195,f4f7 g8h8 f7f8 a8f8 f1f8
WTtpa,8/p4Qpk/br1rp2p/8/3p4/P1p1R2P/1qP2PP1/1B1R2K1 w - - 0 29,e3g3,3,1824,e3g3 b6b7 g3g7 h7h8 f7g8
M2A9i,2kr4/pp1nrp2/2pQ2p1/q6p/4P3/6BP/PP4P1/1KR5 w - - 0 30,c1c6,3,1822,c1c6 b7c6 d6c6 a5c7 c6c7
OzBtN,5rk1/pppR4/6pp/2nP4/5q2/2N4Q/PP3PPP/R5K1 b - - 0 23,f4f2,3,1130,f4f2 g1h1 f2f1 a1f1 f8f1
i1qCi,3r1rk1/ppp3pp/4Rq2/7Q/8/2PP4/P1P2PPP/4R1K1 b - - 0 18,f6f2,3,1085,f6f2 g1h1 f2f1 e1f1 f8f1
VuMV6,1r3rk1/1Pp2qpp/1p2R2B/8/3P2Q1/1Pn5/P4PPP/R5K1 b - - 0 22,f7f2,3,1166,f7f2 g1h1 f2f1 a1f1 f8f1
xaqSu,r5k1/1p4pp/p1p5/2P3P1/1P1q3P/P3pQ2/8/5RK1 w - - 0 28,f3f7,3,1054,f3f7 g8h8 f7f8 a8f8 f1f8
xrtQk,1k4r1/5p2/2p1p2p/1P6/2BP4/P4Pq1/1Q4P1/5nK1 w - - 0 29,b5c6,3,1522,b5c6 b8c8 b2b7 c8d8 b7d7
EznwS,8/6Q1/R5p1/3P1pkp/1qr5/7P/5PP1/6K1 b - - 3 37,c4c1,3,1386,c4c1 g1h2 b4f4 g2g3 f4f2
dZ6fb,7k/1p1n2pp/4Q1p1/3pP3/5r2/3P4/r3NRKP/q7 w - - 0 31,e6e8,3,1667,e6e8 d7f8 e8f8 f4f8 f2f8
UNK9O,6k1/3Q1rpp/8/3p1N2/2p3K1/5PP1/7q/5b2 w - - 0 43,d7e8,3,1735,d7e8 f7f8 f5e7 g8h8 e8f8
Pn7uK,7Q/pp3p1p/4r1pk/8/5P2/P4KP1/1P1q3P/8 w - - 0 48,h8f8,3,1182,h8f8 h6h5 g3g4 h5h4 f8h6
IZmsm,rnbq1rk1/pppp1ppp/8/2b1p2n/4P1P1/2PP1P1N/PP1N3P/R1BQKB1R b KQ - 0 7,d8h4,3,1636,d8h4 e1e2 h5f4 h3f4 h4f2
6K8XG,r3r1k1/pp1b1p1p/5p1Q/3p1P2/8/P2B3R/1PP2qPP/R6K b - - 8 25,e8e1,3,962,e8e1 a1e1 f2e1 d3f1 e1f1
w20dY,2kr2r1/pp2p3/2p4p/4qp2/2P2n2/2N1B3/PPQ2P2/3RRK2 b - - 3 29,g8g1,3,2125,g8g1 f1g1 e5g7 g1f1 g7g2
g6Hhd,6k1/5p1p/b3pq1P/2n4r/1Q1p4/pPrP2P1/P1P2P2/2R2RK1 w - - 1 28,b4b8,3,458,b4b8 a6c8 b8c8 f6d8 c8d8
CacUP,r3k2r/ppq1bpp1/2n5/2p2P2/3pP2p/P6P/1PPB2P1/R2QKBNR b KQkq - 0 17,c7g3,3,1120,c7g3 e1e2 d4d3 c2d3 c6d4
1L1ZI,r4rk1/p5pp/b1pR4/8/6BN/2P1p1P1/PP3bK1/3R4 w - - 0 22,g4e6,3,1377,g4e6 g8h8 h4g6 h7g6 d1h1
MiorH,5R2/1pk3p1/2p4p/2P5/p3r1q1/2Q3P1/1P6/6K1 w - - 5 49,c3a5,3,1830,c3a5 c7d7 a5d8 d7e6 d8d6
0V4h2,7Q/pp6/8/kNbr1b2/P7/2K1P1P1/1P3r1P/R3R3 b - - 7 32,c5b4,3,2457,c5b4 c3c4 d5c5 c4b3 f5e6
fgCy0,6k1/4rppp/R7/1p1B3P/1P2P3/3p1P2/3b2KP/2r5 w - - 0 32,a6a8,3,927,a6a8 c1c8 a8c8 e7e8 c8e8
yUJgG,7r/1p4k1/2P2bp1/p3p3/2PpQ1q1/P2P1pN1/3B1P2/R5K1 b - - 3 36,h8h1,3,1633,h8h1 g1h1 g4h3 h1g1 h3g2
Y6K65,r4r1k/2pR2p1/4p2p/2q1p3/P1P1P3/2Q5/5PPP/R5K1 b - - 3 23,c5f2,3,769,c5f2 g1h1 f2f1 a1f1 f8f1
T6Z53,4r3/R2Q1ppk/7p/2P2r2/7q/8/P4PPP/5RK1 b - - 2 27,h4f2,3,1600,h4f2 f1f2 e8e1 f2f1 e1f1
zfmc9,1R1R4/5p1p/1P3kp1/5P2/6KP/7r/6b1/8 b - - 0 49,g6f5,3,2357,g6f5 g4h5 g2f3 h5h6 h3h4
Ip7aG,3r4/6p1/1Q3bk1/3b3q/1P1P4/4R1P1/1P3P1P/5RK1 b - - 0 34,h5h2,3,2003,h5h2 g1h2 d8h8 h2g1 h8h1
vkjra,6k1/p4r1p/4RPp1/8/1p6/3B2r1/PKP5/8 w - - 1 41,e6e8,3,1279,e6e8 f7f8 d3c4 g8h8 e8f8
Fsbon,5k2/p7/bp3PQ1/2b5/5rP1/2N4P/PPP5/2K5 b - - 0 27,c5e3,3,1339,c5e3 c1b1 f4f1 c3d1 f1d1
UC7kn,r1b1rb2/pp3pkB/1qp2n2/3pN2p/3P1B2/P3P3/1PQN1PP1/2R1K3 w - - 3 17,f4h6,3,2141,f4h6 g7h6 e5f7 h6g7 c2g6
giegb,6k1/5pp1/1r2p2p/2Bp4/3P4/4PN2/2R2PPP/6K1 b - - 1 29,b6b1,3,569,b6b1 c2c1 b1c1 f3e1 c1e1
RJ8EY,1r4k1/2p2pp1/pp2bq1p/2r1b3/2P1B3/P1PQP1P1/3R1P1P/3R2K1 w - - 0 25,d3d8,3,1411,d3d8 f6d8 d2d8 b8d8 d1d8
0C1Ap,5R2/8/8/P6p/5p1k/5p1P/r4P2/6K1 b - - 3 48,h4h3,3,1719,h4h3 f8b8 a2a1 b8b1 a1b1
